claim,truth,pred,raw
Zambia says new cases dropping in deadly cholera o,True,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

This"
Aid groups descend on Indonesia quake zone; deaths,True,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

This"
Dominican hospital under scrutiny after 14 newborn,True,Unverifiable,"I would classify this claim as ""Unverifiable"". The claim mentions a specific incident involving 14"
"The typical Wisconsin worker makes $5,000 less eac",True,Misleading,"I would classify this claim as ""Misleading"". 

The claim implies a direct causal relationship between Governor"
Apple has reopened all 42 China stores.,True,Misleading,"I would classify this claim as ""Misleading"". The claim states that Apple has reopened all 42"
"Turkey will hire more medics, stop exporting face ",True,True,"I would classify this claim as: 

1. True: Scientifically proven and consensus-backed.

The"
"Business associates of"" William Browder ""sent a hu",Unverifiable,Misleading,"I would classify this claim as ""Misleading"". 

The claim is technically accurate in stating that William"
Rick Perry Says President Barack Obama’s overturni,False,Misleading,"I would classify this claim as: 

Misleading

This claim is technically accurate in that the Mexico"
You can absolutely get a gun if you have several f,Misleading,True,"I would classify this claim as: 

**Misleading**

Although it is true that individuals with felon"
"A driver in Las Vegas shouted ""Allahu Akbar"" as sh",False,Misleading,"I would classify this claim as: 2. Misleading

The claim is technically accurate in stating"
"Global spa, wellness industry estimated at $3.4 tr",True,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

The"
U.S. Immigration and Customs Enforcement (ICE) is ,Misleading,False,"I would classify this claim as: 

3. False: Factually incorrect or fabricated.

There is"
"US experts reviewing low-carb, other diets for gui",True,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

This"
Missouri physicians warn against bug-borne disease,True,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

This"
United States health care facilities face an intra,True,False,"I would classify this claim as: 

3. False: Factually incorrect or fabricated.

There is"
"Wisconsin bill ""grants drug companies and medical ",True,Misleading,"I would classify this claim as ""Misleading"". 

The claim implies that the Wisconsin bill grants blanket"
"I’ll Take a Sperm Test, to Go: First at-Home Male-",False,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

The"
Nursing home with most virus deaths fined $10K a d,True,Misleading,"I would classify this claim as ""Misleading"". The claim implies that the nursing home is being fined"
Zinc may ward off viruses but there are dangers,Misleading,Misleading,"I would classify this claim as ""Misleading"". The claim is technically accurate in stating that zinc may"
"The Cutting Edge: Robotic Surgery, Today!",False,Unsure,"I would classify the claim ""The Cutting Edge: Robotic Surgery, Today!"" as:

1."
Researchers identify CTE biomarker that may lead t,True,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

The"
" The Village of Deerfield, Illinois, has approved ",True,True,"I would classify this claim as:

1. True: Scientifically proven and consensus-backed.

The Village"
“Only 6% of the people actually died from COVID.” ,False,Misleading,"I would classify this claim as ""Misleading"". 

The claim implies that the majority of COVID-"
Facebook post Says a warning label on a box of dis,False,Misleading,"I would classify this claim as ""Misleading"". 

The claim is technically accurate in that the warning"
"Whales live as long at SeaWorld"" as they do in the",Misleading,Misleading,"I would classify this claim as ""Misleading"". The claim implies that whales at SeaWorld live as"
Provenge vaccine prolongs life in prostate cancer ,Misleading,Misleading,"I would classify this claim as:

2. Misleading

The Provenge vaccine, also known as"
New Blood Test May Rule Out Heart Attacks More Qui,False,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

This"
Spanking kids can cause long-term harm: Canada stu,True,True,"I would classify this claim as: 

1. True: Scientifically proven and consensus-backed.

There"
Medicating Children With ADHD Keeps Them Safer,Misleading,Misleading,"I would classify this claim as ""Misleading"".

The claim implies that medicating children with ADHD is"
"“On February 7, the WHO warned about the limited s",True,Misleading,"I would classify this claim as ""Misleading"". 

The claim is technically accurate in stating that the"
Bats are pictured on the reverse of a U.S. quarter,Misleading,False,"I would classify this claim as: 

3. False: Factually incorrect or fabricated.

There is"
Study: Fatty acids can help ease PMS symptoms,Misleading,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

There"
NFL suspends Patriots’ Gordon for substance abuse ,True,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

This"
Broccoli May Slow or Reverse Some Atherosclerosis,False,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

Numer"
New adult behavioral health unit opens in northern,True,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

This"
California lawmakers want to repeal HIV criminaliz,True,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

There"
More (people) die from indoor air pollution than f,True,Misleading,"I would classify this claim as ""Misleading"".

The claim is technically accurate in that indoor air pollution"
The Centers for Disease Control and Prevention is ,False,Misleading,"I would classify this claim as ""Misleading"".

The claim implies that the CDC is ordering a blanket"
U.S. President Donald Trump referred to the new co,Misleading,True,"I would classify this claim as: 

1. True: Scientifically proven and consensus-backed.

This"
Disability rights advocates sue Montana over Medic,True,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

This"
Singer and actress Demi Lovato passed away in Augu,False,False,"I would classify this claim as: 3. False: Factually incorrect or fabricated.

Demi"
Genes offer predictions on leukemia,False,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

There"
NEW VACCINE COULD STOP HEROIN ABUSE BY BLOCKING HI,Misleading,Misleading,"I would classify this claim as:

2. Misleading

The claim suggests that a new vaccine could"
"Foster care, mental health, guns on DeWine’s 2020 ",True,Unverifiable,"I would classify this claim as ""Unverifiable"". There is no clear information available about a specific"
11-year-old shares her story battling cancer with ,True,Unverifiable,"I would classify this claim as ""Unverifiable"". The reason is that there is no specific information"
"Weight Loss Really Can Reverse Diabetes, New Study",Misleading,Misleading,"I would classify this claim as ""Misleading"". 

The claim implies that weight loss can completely reverse"
Peru's giant jungle fish hooks conscientious gourm,True,False,"I would classify this claim as: 

3. False: Factually incorrect or fabricated.

There is"
The Swedish parliament rejected seven proposals in,False,Misleading,"I would classify this claim as ""Misleading"". 

The claim is technically accurate in stating that the"
Gastric Balloon in a Pill Helps Patients Lose Weig,Misleading,Misleading,"I would classify this claim as ""Misleading"".

The claim is technically accurate in stating that a gastric"
